종목코드,종목명,현재가,등락률,거래대금_억
476060,온코닉테라퓨틱스,25450,29.98,1612.65946025
092220,KEC,1028,29.96,533.81682947
187660,현대ADM,15670,29.93,1505.13233955
489790,한화비전,80400,29.89,4962.4791705
319400,현대무벡스,33450,24.35,4116.8070115
417840,저스템,8300,22.96,915.35379405
005440,현대지에프홀딩스,18750,20.19,1668.61928715
006340,대원전선,6510,19.67,7913.070017
089970,브이엠,41350,19.34,739.65370825
008930,한미사이언스,50700,18.6,2168.50408775
222080,씨아이에스,15060,17.56,4430.2994878
034830,한국토지신탁,1716,16.81,758.75104358
206650,유바이오로직스,16200,14.41,729.69071165
254490,미래반도체,20500,12.7,993.92091185
048410,현대바이오,20000,12.55,4473.9094994
486990,노타,38550,11.58,542.30144475
011500,한농화성,26100,10.83,1547.446798
035810,이지홀딩스,8530,10.49,1256.92842635
003000,부광약품,5870,9.31,685.153754
024840,KBI메탈,2510,9.13,711.77372382
066970,엘앤에프,124500,9.11,1478.956966
452260,한화갤러리아,3085,8.82,1303.77902644
010130,고려아연,1871000,8.59,1646.351325
353200,대덕전자,65000,8.15,1461.8352405
047040,대우건설,8110,8.13,2138.7559121
440110,파두,54400,7.94,742.9875275
006400,삼성SDI,421500,7.66,10804.6035275
147830,제룡산업,8630,7.61,538.31258785
001740,SK네트웍스,5910,7.26,675.0050407
096770,SK이노베이션,137700,7.24,1973.3320805
0015G0,그린광학,36350,7.07,582.562932
253590,네오셈,17600,6.86,1128.1023006
001820,삼화콘덴서,60700,6.49,1458.381753
079550,LIG넥스원,521000,6.44,1447.14165
402340,SK스퀘어,617000,6.38,4376.150255
306620,지아이에스,3310,6.26,506.37009391
011170,롯데케미칼,91500,6.15,820.22689
078600,대주전자재료,99700,6.06,861.7173225
000660,SK하이닉스,1005000,5.68,40510.55002
226950,올릭스,143800,5.58,673.912894
000880,한화,132000,5.52,989.548105
051910,LG화학,350500,5.41,1796.6761325
0001A0,덕양에너젠,23050,5.25,602.07873025
491000,리브스메드,91100,5.2,1661.683569
067310,하나마이크론,35600,5.17,891.13404875
039030,이오테크닉스,386500,5.03,527.9324925
388050,지투파워,12220,4.89,1110.39724355
277810,레인보우로보틱스,729000,4.89,949.528365
003670,포스코퓨처엠,236000,4.66,1380.4908425
009150,삼성전기,446000,4.57,6099.5139925
047810,한국항공우주,183600,4.56,1871.035532
439260,대한조선,94300,4.43,642.682146
007660,이수페타시스,111900,4.38,2794.296424
006260,LS,282500,4.24,638.78644
373220,LG에너지솔루션,412500,4.17,2422.168845
290550,디케이티,12480,4.17,889.3368048
043260,성호전자,25600,4.07,625.5082115
004410,서울식품,232,4.04,684.79211599
417200,LS머트리얼즈,17450,3.99,845.00251825
456160,지투지바이오,100800,3.7,1073.51977
062040,산일전기,170700,3.64,807.8363855
005930,삼성전자,200000,3.63,55037.77526208
034730,SK,392500,3.56,1106.5051875
005935,삼성전자우,140900,3.53,6706.008727
010120,LS ELECTRIC,746000,3.32,1370.87228
090710,휴림로봇,15190,3.19,2723.8267155
005490,POSCO홀딩스,399500,2.96,2215.2188825
030530,원익홀딩스,35050,2.94,609.41885575
042700,한미반도체,210000,2.94,3388.058205
0126Z0,삼성에피스홀딩스,674000,2.9,1304.56225
036540,SFA반도체,7320,2.81,573.5609834
267320,나인테크,3965,2.72,533.52446023
450080,에코프로머티,67200,2.6,577.609267
347850,디앤디파마텍,88600,2.43,701.2858785
000720,현대건설,138500,2.29,2189.4428955
068270,셀트리온,248500,2.26,1625.7856625
011070,LG이노텍,276500,2.03,500.6831625
247540,에코프로비엠,213500,1.91,999.5602525
028260,삼성물산,338000,1.81,1402.9735875
457550,우진엔텍,32250,1.74,510.68159125
012330,현대모비스,453000,1.68,1340.7200525
125020,티씨머티리얼즈,5960,1.53,594.46119245
141080,리가켐바이오,183100,1.5,650.0196565
066570,LG전자,134500,1.43,2547.893861
032820,우리기술,17150,1.3,5671.5947312
058470,리노공업,97200,1.14,664.807617
457190,이수스페셜티케미컬,97500,1.14,558.3538345
017670,SK텔레콤,80900,1.0,860.90566
038500,삼표시멘트,15890,0.89,888.4075636
005387,현대차2우B,287500,0.88,514.70258
267250,HD현대,295500,0.85,811.522075
086280,현대글로비스,269500,0.75,783.3912375
000270,기아,174000,0.75,2098.50549
034220,LG디스플레이,14060,0.72,1062.13965785
241520,DSC인베스트먼트,18620,0.54,879.5286622
298040,효성중공업,2758000,0.51,1228.79534
196170,알테오젠,408000,0.49,1066.2440725
012450,한화에어로스페이스,1241000,0.4,2128.63699252
207940,삼성바이오로직스,1723000,0.35,812.98237
086520,에코프로,169900,0.35,3699.8156755
267260,HD현대일렉트릭,1070000,0.28,1475.01391
298380,에이비엘바이오,190000,0.26,796.336463
005380,현대차,524000,0.19,7731.00818
003490,대한항공,26500,0.19,645.92445925
012510,더존비즈온,118800,0.17,979.303843
015760,한국전력,62800,0.16,1017.269956
